Selection,View,Channel,BeginTime_s_,EndTime_s_,LowFreq_Hz_,HighFreq_Hz_,BeginDate,BeginClockTime,EndClockTime,SNR_DB,Confidence__,Class,Cod_Y_N__
23,Spectrogram 1,9,762.8,763.03,66.9,335.9,2013/11/17,00:12:42.800,00:12:43.030,4,56.3,Acod,Y
560,Spectrogram 1,9,23807.2,23807.43,62.5,335.9,2013/11/17,06:36:47.200,06:36:47.430,2.5,45.5,Acod,Y
574,Spectrogram 1,9,24089.1,24089.32,51.9,328.1,2013/11/17,06:41:29.100,06:41:29.320,5.4,59.8,Acod,Y
596,Spectrogram 1,9,24533.4,24533.63,20,289.1,2013/11/17,06:48:53.400,06:48:53.630,7.5,65.2,Acod,Y
598,Spectrogram 1,9,24544.3,24544.41,63.7,257.8,2013/11/17,06:49:04.300,06:49:04.410,5.4,82.6,Acod,Y
599,Spectrogram 1,9,24544.3,24544.42,22.2,250,2013/11/17,06:49:04.300,06:49:04.420,5.6,85.9,Acod,Y
603,Spectrogram 1,9,24583.6,24583.86,28.4,320.3,2013/11/17,06:49:43.600,06:49:43.860,2.9,45.3,Acod,Y
707,Spectrogram 1,9,28123.8,28124,20,335.9,2013/11/17,07:48:43.800,07:48:44.000,4.8,37.3,Acod,Y
1137,Spectrogram 1,9,40123.5,40123.66,71.1,320.3,2013/11/17,11:08:43.500,11:08:43.660,4,39.8,Acod,Y
1206,Spectrogram 1,9,43128.6,43128.72,20,328.1,2013/11/17,11:58:48.600,11:58:48.720,10.7,100,Acod,Y
1208,Spectrogram 1,9,43152.9,43153.09,20,281.3,2013/11/17,11:59:12.900,11:59:13.090,8.4,100,Acod,Y
1210,Spectrogram 1,9,43160.1,43160.24,93.8,328.1,2013/11/17,11:59:20.100,11:59:20.240,9.4,87.9,Acod,Y
1211,Spectrogram 1,9,43163.6,43163.79,60.1,335.9,2013/11/17,11:59:23.600,11:59:23.790,17.4,100,Acod,Y
1213,Spectrogram 1,9,43202.4,43202.59,85.3,335.9,2013/11/17,12:00:02.400,12:00:02.590,9.9,100,Acod,Y
1214,Spectrogram 1,9,43206.3,43206.46,20,335.9,2013/11/17,12:00:06.300,12:00:06.460,8.1,100,Acod,Y
1215,Spectrogram 1,9,43215.9,43216.1,20,328.1,2013/11/17,12:00:15.900,12:00:16.100,8.1,100,Acod,Y
1217,Spectrogram 1,9,43227.2,43227.36,26.2,328.1,2013/11/17,12:00:27.200,12:00:27.360,7.3,100,Acod,Y
1220,Spectrogram 1,9,43230.1,43230.31,20,335.9,2013/11/17,12:00:30.100,12:00:30.310,7.3,100,Acod,Y
1530,Spectrogram 1,9,59134.3,59134.44,20,335.9,2013/11/17,16:25:34.300,16:25:34.440,9.1,37.4,Acod,Y
1531,Spectrogram 1,9,59136.6,59136.75,71.9,335.9,2013/11/17,16:25:36.600,16:25:36.750,9.9,37.4,Acod,Y
1532,Spectrogram 1,9,59137.9,59138.04,67.9,320.3,2013/11/17,16:25:37.900,16:25:38.040,5.7,54.9,Acod,Y
1548,Spectrogram 1,9,59580.6,59580.74,85.9,250,2013/11/17,16:33:00.600,16:33:00.740,5.7,38.3,Acod,Y
1562,Spectrogram 1,9,60215.8,60216.06,46.6,320.3,2013/11/17,16:43:35.800,16:43:36.060,4.7,86,Acod,Y
1698,Spectrogram 1,9,65795.4,65795.59,83.3,335.9,2013/11/17,18:16:35.400,18:16:35.590,9.2,37.4,Acod,Y
1716,Spectrogram 1,9,66364.2,66364.37,46.7,335.9,2013/11/17,18:26:04.200,18:26:04.370,5.5,39.5,Acod,Y
1723,Spectrogram 1,9,66463.1,66463.3,58.1,328.1,2013/11/17,18:27:43.100,18:27:43.300,4.6,67.2,Acod,Y
1744,Spectrogram 1,9,67144.5,67144.69,20,328.1,2013/11/17,18:39:04.500,18:39:04.690,6.8,37.4,Acod,Y
1809,Spectrogram 1,9,69019.3,69019.49,35.8,328.1,2013/11/17,19:10:19.300,19:10:19.490,4.1,65.1,Acod,Y
1812,Spectrogram 1,9,69051.3,69051.42,55.6,320.3,2013/11/17,19:10:51.300,19:10:51.420,6.2,97.8,Acod,Y
1820,Spectrogram 1,9,69231,69231.23,31.7,335.9,2013/11/17,19:13:51.000,19:13:51.230,4.7,43.5,Acod,Y
1827,Spectrogram 1,9,69539.8,69540,20,312.5,2013/11/17,19:18:59.800,19:19:00.000,3.8,37.1,Acod,Y
1838,Spectrogram 1,9,70025.7,70025.87,72.8,328.1,2013/11/17,19:27:05.700,19:27:05.870,5.3,85.8,Acod,Y
1841,Spectrogram 1,9,70147.7,70147.86,20,304.7,2013/11/17,19:29:07.700,19:29:07.860,5.4,76.4,Acod,Y
1846,Spectrogram 1,9,70409.5,70409.75,20,304.7,2013/11/17,19:33:29.500,19:33:29.750,4.3,39.3,Acod,Y
2010,Spectrogram 1,9,78175.1,78175.32,20,320.3,2013/11/17,21:42:55.100,21:42:55.320,6.3,66.5,Acod,Y
2012,Spectrogram 1,9,78193.5,78193.69,20,328.1,2013/11/17,21:43:13.500,21:43:13.690,6.3,74.4,Acod,Y
2014,Spectrogram 1,9,78210.8,78210.98,54.7,320.3,2013/11/17,21:43:30.800,21:43:30.980,4.1,59.4,Acod,Y
2024,Spectrogram 1,9,78821.8,78821.98,70.3,304.7,2013/11/17,21:53:41.800,21:53:41.980,8,37.2,Acod,Y
2025,Spectrogram 1,9,78832.3,78832.491774194,77.044,328.1,2013/11/17,21:53:52.300,21:53:52.491,9.5,37.4,Acod,Y
2026,Spectrogram 1,9,78832.8,78832.94,62.5,320.3,2013/11/17,21:53:52.800,21:53:52.940,8.9,74.1,Acod,Y
2030,Spectrogram 1,9,78854.6,78854.73,20,335.9,2013/11/17,21:54:14.600,21:54:14.730,7.7,39.9,Acod,Y
2061,Spectrogram 1,9,79599.8,79599.95,57.1,320.3,2013/11/17,22:06:39.800,22:06:39.950,7.5,41.1,Acod,Y
2130,Spectrogram 1,9,81907.1,81907.21,24.7,320.3,2013/11/17,22:45:07.100,22:45:07.210,5.9,100,Acod,Y
964,Spectrogram 1,9,47328.7,47328.81,47.2,312.5,2013/11/18,13:08:48.700,13:08:48.810,8.9,37.1,Acod,Y
968,Spectrogram 1,9,47488.3,47488.42,46.5,328.1,2013/11/18,13:11:28.300,13:11:28.420,2.3,44.2,Acod,Y
1002,Spectrogram 1,9,48721.8,48722.02,26.3,312.5,2013/11/18,13:32:01.800,13:32:02.020,3.5,50.1,Acod,Y
1042,Spectrogram 1,9,51228.2,51228.47,20,335.9,2013/11/18,14:13:48.200,14:13:48.470,5.5,59.2,Acod,Y
1052,Spectrogram 1,9,51809.3,51809.53,78.1,328.1,2013/11/18,14:23:29.300,14:23:29.530,3.7,89.9,Acod,Y
1079,Spectrogram 1,9,53159.2,53159.45,20,328.1,2013/11/18,14:45:59.200,14:45:59.450,3.7,52.2,Acod,Y
1081,Spectrogram 1,9,53170.5,53170.68,36.3,335.9,2013/11/18,14:46:10.500,14:46:10.680,4.5,72.5,Acod,Y
1091,Spectrogram 1,9,53456.7,53456.91,20,328.1,2013/11/18,14:50:56.700,14:50:56.910,5.2,37.4,Acod,Y
1094,Spectrogram 1,9,53770.2,53770.33,45.7,320.3,2013/11/18,14:56:10.200,14:56:10.330,6.1,61,Acod,Y
1097,Spectrogram 1,9,53820.3,53820.48,54.7,281.3,2013/11/18,14:57:00.300,14:57:00.480,5.6,95,Acod,Y
1134,Spectrogram 1,9,55108.5,55108.77,85.9,335.9,2013/11/18,15:18:28.500,15:18:28.770,3.3,79.9,Acod,Y
1141,Spectrogram 1,9,55287.1,55287.32,41.8,335.9,2013/11/18,15:21:27.100,15:21:27.320,2.9,67.3,Acod,Y
1147,Spectrogram 1,9,55498.2,55498.4,20.2,328.1,2013/11/18,15:24:58.200,15:24:58.400,4,69.9,Acod,Y
1174,Spectrogram 1,9,57336.7,57336.89,20,320.3,2013/11/18,15:55:36.700,15:55:36.890,4.1,64.2,Acod,Y
1176,Spectrogram 1,9,57338.3,57338.45,70.3,335.9,2013/11/18,15:55:38.300,15:55:38.450,3,77.6,Acod,Y
1180,Spectrogram 1,9,57356,57356.15,40.9,296.9,2013/11/18,15:55:56.000,15:55:56.150,6.4,100,Acod,Y
1187,Spectrogram 1,9,57512.9,57513.06,40.6,312.5,2013/11/18,15:58:32.900,15:58:33.060,6.6,100,Acod,Y
1188,Spectrogram 1,9,57512.9,57513.06,40.6,312.5,2013/11/18,15:58:32.900,15:58:33.060,6.6,100,Acod,Y
1207,Spectrogram 1,9,58643.4,58643.54,69.6,328.1,2013/11/18,16:17:23.400,16:17:23.540,4.7,76.4,Acod,Y
1213,Spectrogram 1,9,58719.5,58719.7,70.3,304.7,2013/11/18,16:18:39.500,16:18:39.700,3.2,67,Acod,Y
1222,Spectrogram 1,9,59044.5,59044.64,78.1,328.1,2013/11/18,16:24:04.500,16:24:04.640,4.1,88.3,Acod,Y
1228,Spectrogram 1,9,59323.2,59323.4,46.3,328.1,2013/11/18,16:28:43.200,16:28:43.400,5.4,37.4,Acod,Y
1235,Spectrogram 1,9,59545.9,59546.09,70.3,312.5,2013/11/18,16:32:25.900,16:32:26.090,3.1,79.1,Acod,Y
1260,Spectrogram 1,9,60607.4,60607.61,20,312.5,2013/11/18,16:50:07.400,16:50:07.610,4.3,81.4,Acod,Y
1261,Spectrogram 1,9,60607.4,60607.61,20,312.5,2013/11/18,16:50:07.400,16:50:07.610,4.3,81.4,Acod,Y
1267,Spectrogram 1,9,60976.9,60977.13,66.6,335.9,2013/11/18,16:56:16.900,16:56:17.130,6.1,65.1,Acod,Y
1269,Spectrogram 1,9,61003.4,61003.56,22.3,335.9,2013/11/18,16:56:43.400,16:56:43.560,3.6,45.7,Acod,Y
1276,Spectrogram 1,9,61384.3,61384.48,78.9,335.9,2013/11/18,17:03:04.300,17:03:04.480,5.6,79.2,Acod,Y
1328,Spectrogram 1,9,62598.7,62598.82,93.8,304.7,2013/11/18,17:23:18.700,17:23:18.820,4.8,79.2,Acod,Y
1390,Spectrogram 1,9,64519,64519.13,28.7,328.1,2013/11/18,17:55:19.000,17:55:19.130,3.4,84.5,Acod,Y
1416,Spectrogram 1,9,65092.1,65092.25,25.3,312.5,2013/11/18,18:04:52.100,18:04:52.250,3.4,72.4,Acod,Y
1449,Spectrogram 1,9,65540,65540.11,78.1,312.5,2013/11/18,18:12:20.000,18:12:20.110,4.2,39.9,Acod,Y
1453,Spectrogram 1,9,65589.7,65589.87,78.1,320.3,2013/11/18,18:13:09.700,18:13:09.870,4.6,72,Acod,Y
1458,Spectrogram 1,9,65665.2,65665.44,60.9,335.9,2013/11/18,18:14:25.200,18:14:25.440,2.6,38.3,Acod,Y
1547,Spectrogram 1,9,67530,67530.25,20,304.7,2013/11/18,18:45:30.000,18:45:30.250,4.9,99.8,Acod,Y
1613,Spectrogram 1,9,68895.7,68895.86,20,320.3,2013/11/18,19:08:15.700,19:08:15.860,6.2,60.5,Acod,Y
1738,Spectrogram 1,9,71459.7,71459.84,78.1,335.9,2013/11/18,19:50:59.700,19:50:59.840,3,68.1,Acod,Y
1739,Spectrogram 1,9,71469.2,71469.31,70.9,320.3,2013/11/18,19:51:09.200,19:51:09.310,6.2,47.5,Acod,Y
1750,Spectrogram 1,9,71689.9,71690.08,35.7,335.9,2013/11/18,19:54:49.900,19:54:50.080,3.7,81.1,Acod,Y
1794,Spectrogram 1,9,72519.8,72519.94,78.1,320.3,2013/11/18,20:08:39.800,20:08:39.940,3.2,54.6,Acod,Y
1799,Spectrogram 1,9,72627.5,72627.7,53.8,296.9,2013/11/18,20:10:27.500,20:10:27.700,5.4,58.1,Acod,Y
1815,Spectrogram 1,9,72838.2,72838.35,78.1,320.3,2013/11/18,20:13:58.200,20:13:58.350,5.5,47.9,Acod,Y
1818,Spectrogram 1,9,72895.4,72895.62,20,335.9,2013/11/18,20:14:55.400,20:14:55.620,4.3,37.5,Acod,Y
1855,Spectrogram 1,9,73648.6,73648.79,57.6,312.5,2013/11/18,20:27:28.600,20:27:28.790,2.9,38.9,Acod,Y
1856,Spectrogram 1,9,73648.6,73648.79,57.6,312.5,2013/11/18,20:27:28.600,20:27:28.790,2.9,38.9,Acod,Y
1927,Spectrogram 1,9,74820,74820.11,65.3,328.1,2013/11/18,20:47:00.000,20:47:00.110,7.2,45.8,Acod,Y
1965,Spectrogram 1,9,75325.9,75326.08,46.7,312.5,2013/11/18,20:55:25.900,20:55:26.080,4.4,65.5,Acod,Y
1996,Spectrogram 1,9,75647.6,75647.68,80.8,320.3,2013/11/18,21:00:47.600,21:00:47.680,4,66.3,Acod,Y
1997,Spectrogram 1,9,75647.6,75647.68,80.8,320.3,2013/11/18,21:00:47.600,21:00:47.680,4,66.3,Acod,Y
2000,Spectrogram 1,9,75696.6,75696.76,68.6,312.5,2013/11/18,21:01:36.600,21:01:36.760,1.9,48.9,Acod,Y
2045,Spectrogram 1,9,76300.9,76301.18,70.3,320.3,2013/11/18,21:11:40.900,21:11:41.180,2,45.3,Acod,Y
2046,Spectrogram 1,9,76300.9,76301.18,70.3,320.3,2013/11/18,21:11:40.900,21:11:41.180,3.1,74.6,Acod,Y
2047,Spectrogram 1,9,76307.5,76307.65,38.4,335.9,2013/11/18,21:11:47.500,21:11:47.650,2.9,62.5,Acod,Y
2051,Spectrogram 1,9,76342.5,76342.68,20,335.9,2013/11/18,21:12:22.500,21:12:22.680,3.3,39.2,Acod,Y
2059,Spectrogram 1,9,76399.1,76399.27,37,304.7,2013/11/18,21:13:19.100,21:13:19.270,3.3,40,Acod,Y
2082,Spectrogram 1,9,76553.7,76553.88,54.7,320.3,2013/11/18,21:15:53.700,21:15:53.880,3.2,80,Acod,Y
2085,Spectrogram 1,9,76571.7,76571.85,20,328.1,2013/11/18,21:16:11.700,21:16:11.850,5.2,48.1,Acod,Y
2155,Spectrogram 1,9,77313.3,77313.51,20.7,328.1,2013/11/18,21:28:33.300,21:28:33.510,5.6,44.6,Acod,Y
2187,Spectrogram 1,9,77750.9,77751.12,53,328.1,2013/11/18,21:35:50.900,21:35:51.120,3.6,49.8,Acod,Y
2193,Spectrogram 1,9,77820.4,77820.53,44.5,335.9,2013/11/18,21:37:00.400,21:37:00.530,2.5,36.9,Acod,Y
2233,Spectrogram 1,9,78390.7,78390.84,85.9,335.9,2013/11/18,21:46:30.700,21:46:30.840,6.5,39,Acod,Y
2247,Spectrogram 1,9,78456.3,78456.43,56.1,335.9,2013/11/18,21:47:36.300,21:47:36.430,4.8,74.6,Acod,Y
2252,Spectrogram 1,9,78477,78477.12,54.7,335.9,2013/11/18,21:47:57.000,21:47:57.120,6.5,100,Acod,Y
2287,Spectrogram 1,9,78965.8,78966.02,45.7,320.3,2013/11/18,21:56:05.800,21:56:06.020,3.7,69.1,Acod,Y
2288,Spectrogram 1,9,78965.8,78966.02,45.7,320.3,2013/11/18,21:56:05.800,21:56:06.020,3.7,69.1,Acod,Y
2339,Spectrogram 1,9,79974.6,79974.76,74.3,328.1,2013/11/18,22:12:54.600,22:12:54.760,3.8,61.8,Acod,Y
2340,Spectrogram 1,9,79974.6,79974.76,74.3,328.1,2013/11/18,22:12:54.600,22:12:54.760,3.8,61.8,Acod,Y
2346,Spectrogram 1,9,80021.8,80021.93,70.6,335.9,2013/11/18,22:13:41.800,22:13:41.930,3.7,77.1,Acod,Y
2347,Spectrogram 1,9,80047.5,80047.73,92.1,312.5,2013/11/18,22:14:07.500,22:14:07.730,3.8,39.2,Acod,Y
2356,Spectrogram 1,9,80190.8,80190.99,38.7,320.3,2013/11/18,22:16:30.800,22:16:30.990,3,40.6,Acod,Y
2357,Spectrogram 1,9,80190.8,80190.98,54.7,312.5,2013/11/18,22:16:30.800,22:16:30.980,4,94,Acod,Y
2388,Spectrogram 1,9,81033.7,81033.99,20,328.1,2013/11/18,22:30:33.700,22:30:33.990,1.8,38.6,Acod,Y
2428,Spectrogram 1,9,81738.2,81738.42,85.9,328.1,2013/11/18,22:42:18.200,22:42:18.420,3.5,44,Acod,Y
2430,Spectrogram 1,9,81746.7,81746.89,48.8,328.1,2013/11/18,22:42:26.700,22:42:26.890,4.7,99.5,Acod,Y
2482,Spectrogram 1,9,82731.5,82731.69,22.5,335.9,2013/11/18,22:58:51.500,22:58:51.690,3.5,66.6,Acod,Y
2487,Spectrogram 1,9,82844.4,82844.61,77.4,320.3,2013/11/18,23:00:44.400,23:00:44.610,3.3,50.7,Acod,Y
2510,Spectrogram 1,9,83208.7,83208.85,70.3,335.9,2013/11/18,23:06:48.700,23:06:48.850,3.8,55.2,Acod,Y
2516,Spectrogram 1,9,83315.1,83315.29,50.6,328.1,2013/11/18,23:08:35.100,23:08:35.290,2.8,37.6,Acod,Y
2550,Spectrogram 1,9,84148.1,84148.31,85.3,320.3,2013/11/18,23:22:28.100,23:22:28.310,2.4,59.1,Acod,Y
12,Spectrogram 1,9,289.1,289.17,67.9,335.9,2013/11/19,00:04:49.100,00:04:49.170,6.4,98.1,Acod,Y
121,Spectrogram 1,9,2934.7,2934.89,20,304.7,2013/11/19,00:48:54.700,00:48:54.890,4.6,45.8,Acod,Y
122,Spectrogram 1,9,2934.7,2934.93,25,304.7,2013/11/19,00:48:54.700,00:48:54.930,3.7,62.3,Acod,Y
353,Spectrogram 1,9,9505.5,9505.69,49.1,328.1,2013/11/19,02:38:25.500,02:38:25.690,4.6,37.1,Acod,Y
598,Spectrogram 1,9,14592.3,14592.35,80.9,335.9,2013/11/19,04:03:12.300,04:03:12.350,3.6,41.5,Acod,Y
1031,Spectrogram 1,9,33013,33013.12,62.5,328.1,2013/11/19,09:10:13.000,09:10:13.120,7.4,100,Acod,Y
1035,Spectrogram 1,9,33041.1,33041.26,63.3,328.1,2013/11/19,09:10:41.100,09:10:41.260,10.4,47.9,Acod,Y
1036,Spectrogram 1,9,33050.5,33050.69,52.6,312.5,2013/11/19,09:10:50.500,09:10:50.690,9.1,98.3,Acod,Y
1037,Spectrogram 1,9,33053.8,33053.95,64.1,328.1,2013/11/19,09:10:53.800,09:10:53.950,8.7,86.8,Acod,Y
1102,Spectrogram 1,9,36104.8,36104.92,38.5,312.5,2013/11/19,10:01:44.800,10:01:44.920,2.7,43,Acod,Y
1145,Spectrogram 1,9,38717.7,38717.84,38.3,312.5,2013/11/19,10:45:17.700,10:45:17.840,8.5,100,Acod,Y
1146,Spectrogram 1,9,38725.3,38725.4,62.5,328.1,2013/11/19,10:45:25.300,10:45:25.400,7.4,87.3,Acod,Y
1147,Spectrogram 1,9,38726.9,38727.07,41.7,320.3,2013/11/19,10:45:26.900,10:45:27.070,7.4,37.4,Acod,Y
1148,Spectrogram 1,9,38755.1,38755.29,85.9,335.9,2013/11/19,10:45:55.100,10:45:55.290,8.1,94.1,Acod,Y
1149,Spectrogram 1,9,38758.5,38758.6,62.5,312.5,2013/11/19,10:45:58.500,10:45:58.600,5.7,37.4,Acod,Y
1150,Spectrogram 1,9,38759.7,38759.8,54.7,320.3,2013/11/19,10:45:59.700,10:45:59.800,5.3,49.8,Acod,Y
1152,Spectrogram 1,9,38761.1,38761.23,54.7,335.9,2013/11/19,10:46:01.100,10:46:01.230,5.6,91.9,Acod,Y
1155,Spectrogram 1,9,38843.3,38843.47,93.8,335.9,2013/11/19,10:47:23.300,10:47:23.470,4.1,53,Acod,Y
1156,Spectrogram 1,9,38843.9,38844.06,53.9,320.3,2013/11/19,10:47:23.900,10:47:24.060,2.6,67.8,Acod,Y
1175,Spectrogram 1,9,39895,39895.15,20,328.1,2013/11/19,11:04:55.000,11:04:55.150,7,85.3,Acod,Y
1178,Spectrogram 1,9,40122.6,40122.74,78.4,328.1,2013/11/19,11:08:42.600,11:08:42.740,16.9,100,Acod,Y
1179,Spectrogram 1,9,40172.9,40173.08,20,296.9,2013/11/19,11:09:32.900,11:09:33.080,9.5,85.4,Acod,Y
1180,Spectrogram 1,9,40177.8,40177.96,44.5,335.9,2013/11/19,11:09:37.800,11:09:37.960,7.5,83.3,Acod,Y
1183,Spectrogram 1,9,40306.3,40306.46,70.6,328.1,2013/11/19,11:11:46.300,11:11:46.460,6.2,97.5,Acod,Y
1185,Spectrogram 1,9,40453.2,40453.38,77.8,328.1,2013/11/19,11:14:13.200,11:14:13.380,8.4,100,Acod,Y
1193,Spectrogram 1,9,40677.2,40677.38,54.7,320.3,2013/11/19,11:17:57.200,11:17:57.380,6.6,37.4,Acod,Y
1194,Spectrogram 1,9,40686,40686.09,64.9,328.1,2013/11/19,11:18:06.000,11:18:06.090,6.1,96.4,Acod,Y
1196,Spectrogram 1,9,40697.9,40698.09,20,335.9,2013/11/19,11:18:17.900,11:18:18.090,5,84.4,Acod,Y
1199,Spectrogram 1,9,40734.6,40734.76,25.6,328.1,2013/11/19,11:18:54.600,11:18:54.760,6.7,68.4,Acod,Y
1200,Spectrogram 1,9,40762.9,40763.05,33.4,312.5,2013/11/19,11:19:22.900,11:19:23.050,6.1,96.7,Acod,Y
1201,Spectrogram 1,9,40773.7,40773.78,20,328.1,2013/11/19,11:19:33.700,11:19:33.780,6.7,67.4,Acod,Y
1202,Spectrogram 1,9,40779.4,40779.49,73.1,320.3,2013/11/19,11:19:39.400,11:19:39.490,6.2,82,Acod,Y
1203,Spectrogram 1,9,40806.6,40806.74,54.7,320.3,2013/11/19,11:20:06.600,11:20:06.740,5,100,Acod,Y
1204,Spectrogram 1,9,40813.7,40813.9,78.1,312.5,2013/11/19,11:20:13.700,11:20:13.900,3.4,59.2,Acod,Y
1206,Spectrogram 1,9,40825.8,40825.99,54.7,335.9,2013/11/19,11:20:25.800,11:20:25.990,4.2,91.8,Acod,Y
1207,Spectrogram 1,9,40838.1,40838.27,20,335.9,2013/11/19,11:20:38.100,11:20:38.270,6,98.7,Acod,Y
1208,Spectrogram 1,9,40838.1,40838.27,20,335.9,2013/11/19,11:20:38.100,11:20:38.270,6,98.7,Acod,Y
1209,Spectrogram 1,9,40854.9,40855.09,54.7,320.3,2013/11/19,11:20:54.900,11:20:55.090,4.7,90.4,Acod,Y
1210,Spectrogram 1,9,40858.7,40858.92,62.5,328.1,2013/11/19,11:20:58.700,11:20:58.920,12.9,61.3,Acod,Y
1213,Spectrogram 1,9,40971.8,40971.97,20,265.6,2013/11/19,11:22:51.800,11:22:51.970,7.9,100,Acod,Y
1219,Spectrogram 1,9,41404.9,41405.03,20,328.1,2013/11/19,11:30:04.900,11:30:05.030,10.2,100,Acod,Y
1220,Spectrogram 1,9,41447.3,41447.45,47.2,328.1,2013/11/19,11:30:47.300,11:30:47.450,9.3,97.9,Acod,Y
1224,Spectrogram 1,9,41582.1,41582.33,44.5,328.1,2013/11/19,11:33:02.100,11:33:02.330,8,36.8,Acod,Y
1226,Spectrogram 1,9,41662,41662.18,71.1,312.5,2013/11/19,11:34:22.000,11:34:22.180,9,100,Acod,Y
1229,Spectrogram 1,9,41852.7,41852.83,71.6,328.1,2013/11/19,11:37:32.700,11:37:32.830,9,83.5,Acod,Y
1233,Spectrogram 1,9,41919,41919.08,72.9,320.3,2013/11/19,11:38:39.000,11:38:39.080,7,85.5,Acod,Y
1234,Spectrogram 1,9,41969.1,41969.21,78.1,312.5,2013/11/19,11:39:29.100,11:39:29.210,5.5,79.1,Acod,Y
1255,Spectrogram 1,9,43153.2,43153.34,44.6,320.3,2013/11/19,11:59:13.200,11:59:13.340,4.7,99.3,Acod,Y
1332,Spectrogram 1,9,52276.3,52276.54,26.2,328.1,2013/11/19,14:31:16.300,14:31:16.540,4,78.7,Acod,Y
1463,Spectrogram 1,9,60087.9,60088.02,85.9,281.3,2013/11/19,16:41:27.900,16:41:28.020,2.6,46.7,Acod,Y
1547,Spectrogram 1,9,63552.4,63552.55,26.2,335.9,2013/11/19,17:39:12.400,17:39:12.550,5.4,37.3,Acod,Y
1787,Spectrogram 1,9,79585,79585.16,78.1,328.1,2013/11/19,22:06:25.000,22:06:25.160,5.9,37.4,Acod,Y
1788,Spectrogram 1,9,79585,79585.16,78.1,328.1,2013/11/19,22:06:25.000,22:06:25.160,5.9,37.4,Acod,Y
1789,Spectrogram 1,9,79588.7,79588.8,70.9,328.1,2013/11/19,22:06:28.700,22:06:28.800,5.2,85.5,Acod,Y
1790,Spectrogram 1,9,79612.8,79612.95,78.1,320.3,2013/11/19,22:06:52.800,22:06:52.950,17.7,100,Acod,Y
1791,Spectrogram 1,9,79615,79615.14,63.4,335.9,2013/11/19,22:06:55.000,22:06:55.140,15.9,100,Acod,Y
1792,Spectrogram 1,9,79615.7,79615.81,78.1,320.3,2013/11/19,22:06:55.700,22:06:55.810,13.3,100,Acod,Y
1793,Spectrogram 1,9,79656.3,79656.45,41.5,335.9,2013/11/19,22:07:36.300,22:07:36.450,21.2,100,Acod,Y
1794,Spectrogram 1,9,79674.7,79674.78,70.3,320.3,2013/11/19,22:07:54.700,22:07:54.780,18.9,100,Acod,Y
1795,Spectrogram 1,9,79684.4,79684.56,78.1,304.7,2013/11/19,22:08:04.400,22:08:04.560,14.9,100,Acod,Y
1796,Spectrogram 1,9,79745.4,79745.53,55.5,320.3,2013/11/19,22:09:05.400,22:09:05.530,8.2,68.5,Acod,Y
1799,Spectrogram 1,9,79872.8,79872.92,78.1,335.9,2013/11/19,22:11:12.800,22:11:12.920,4.3,95.8,Acod,Y
1800,Spectrogram 1,9,79881.4,79881.51,20,328.1,2013/11/19,22:11:21.400,22:11:21.510,7.4,56.5,Acod,Y
1801,Spectrogram 1,9,79893.2,79893.36,20,335.9,2013/11/19,22:11:33.200,22:11:33.360,7.4,98.9,Acod,Y
149,Spectrogram 1,9,7755.1,7755.33,85.9,320.3,2013/11/20,02:09:15.100,02:09:15.330,5.1,95.4,Acod,Y
150,Spectrogram 1,9,7755.1,7755.32,75.4,304.7,2013/11/20,02:09:15.100,02:09:15.320,5.2,99.3,Acod,Y
153,Spectrogram 1,9,7798.7,7798.95,75.9,312.5,2013/11/20,02:09:58.700,02:09:58.950,4.1,40,Acod,Y
155,Spectrogram 1,9,7807.6,7807.74,20,289.1,2013/11/20,02:10:07.600,02:10:07.740,8.5,37.4,Acod,Y
156,Spectrogram 1,9,7811.1,7811.3,77.4,304.7,2013/11/20,02:10:11.100,02:10:11.300,9.4,100,Acod,Y
157,Spectrogram 1,9,7813.3,7813.49,85.9,335.9,2013/11/20,02:10:13.300,02:10:13.490,8.8,37.4,Acod,Y
158,Spectrogram 1,9,7815,7815.16,78.1,312.5,2013/11/20,02:10:15.000,02:10:15.160,9.3,100,Acod,Y
160,Spectrogram 1,9,7827.6,7827.78,40,328.1,2013/11/20,02:10:27.600,02:10:27.780,18,100,Acod,Y
161,Spectrogram 1,9,7861.6,7861.79,47.2,328.1,2013/11/20,02:11:01.600,02:11:01.790,19.5,100,Acod,Y
162,Spectrogram 1,9,7869.7,7869.8,78.1,320.3,2013/11/20,02:11:09.700,02:11:09.800,21.3,100,Acod,Y
163,Spectrogram 1,9,7968.2,7968.36,85.9,320.3,2013/11/20,02:12:48.200,02:12:48.360,10.4,37.4,Acod,Y
164,Spectrogram 1,9,7971.9,7972.04,63.7,320.3,2013/11/20,02:12:51.900,02:12:52.040,9.9,37.4,Acod,Y
165,Spectrogram 1,9,7981,7981.12,38.6,335.9,2013/11/20,02:13:01.000,02:13:01.120,7.7,70.1,Acod,Y
166,Spectrogram 1,9,8009.1,8009.29,71.2,335.9,2013/11/20,02:13:29.100,02:13:29.290,5,100,Acod,Y
169,Spectrogram 1,9,8074.5,8074.65,50.1,312.5,2013/11/20,02:14:34.500,02:14:34.650,3.1,47.7,Acod,Y
190,Spectrogram 1,9,8820.3,8820.43,85.9,335.9,2013/11/20,02:27:00.300,02:27:00.430,5.2,100,Acod,Y
